Department,Department Name,Property Id,Property Name,Year Ending,Address 1,City,State/Province,Postal Code,Property GFA - EPA Calculated (Buildings) (ft²),Primary Property Type - Self Selected,Year Built,Electricity Use  Generated from Onsite Renewable Systems and Used Onsite (kWh),Electricity Use - Grid Purchase (kWh),Natural Gas Use (therms),Propane Use (kBtu),Water Use (All Water Sources) (kgal),Percent of Electricity that is Green Power,Green Power - Onsite and Offsite (kWh),Site Energy Use (kBtu),ENERGY STAR Score,LEED Certified,Location
CDCR,California Department of Corrections & Rehabilitation,1237645,VSP-VALLEY STATE PRISON,12/31/2014,21633 AVENUE 24 P.O. BOX 99,CHOWCHILLA,California,93610,805332.4,Prison/Incarceration,1995,,17174372,596154.0338,,255236.4,0%,0,118214367.8,,,"21633 AVENUE 24 P.O. BOX 99
CHOWCHILLA, California 93610
"
CDCR,California Department of Corrections & Rehabilitation,1237717,RJD-RICHARD J. DONOVAN CORRECTIONAL FACILITY,12/31/2014,480   ALTA RD,SAN DIEGO,California,92173,1271231.7,Prison/Incarceration,1986,,18103099,945784.995,,191277,0%,0,156346280.7,,,"480 ALTA RD
SAN DIEGO, California 92173
(32.57846, -116.919014)"
CDCR,California Department of Corrections & Rehabilitation,3965861,"CHCF-CALIFORNIA HEALTH CARE FACILITY, STOCKTON",12/31/2014,7707 Austin Road,Stockton,California,95215,1257022.6,Prison/Incarceration,2013,,17915662.6,597783.8418,,71587.2,0%,0,120906632.4,,,"7707 Austin Road
Stockton, California 95215
(37.89437, -121.18373)"
CDCR,California Department of Corrections & Rehabilitation,1237661,"SAC-CALIFORNIA STATE PRISON,SACRAMENTO",12/31/2014,100 PRISON ROAD,FOLSOM,California,95671,1497639.7,Prison/Incarceration,1880,,8163.9,3146539.449,,161967.5,0%,0,314681799.9,,Silver,"100 PRISON ROAD
FOLSOM, California 95671
"
CDCR,California Department of Corrections & Rehabilitation,1237671,CRC-CALIFORNIA REHABILITATION CENTER,12/31/2014,2600  W 5TH ST,NORCO,California,91760,1202826.7,Prison/Incarceration,1962,,7334803.8,945817.988,,148383.9,0%,0,119608152.4,,,"2600 W 5TH ST
NORCO, California 91760
(33.931101, -117.570929)"
CDCR,California Department of Corrections & Rehabilitation,1237691,PYCF-PRESTON YOUTH CORRECTIONAL FACILITY,12/31/2014,201 WATERMAN ROAD,IONE,California,95640,452200.9,Prison/Incarceration,1900,,512317.5,0,,30004.2,0%,0,1748027.4,,,"201 WATERMAN ROAD
IONE, California 95640
(38.357171, -120.938118)"
CDCR,California Department of Corrections & Rehabilitation,1237659,CVSP-CHUCKAWALLA VALLEY STATE PRISON,12/31/2014,19025 WILEY'S WELL ROAD,BLYTHE,California,92225,1318923.4,Prison/Incarceration,1988,7547855,13872541.8,309436.9921,,138100.1,35.23677%,7547855,104030098,,,"19025 WILEY'S WELL ROAD
BLYTHE, California 92225
(33.566894, -114.897526)"
CDCR,California Department of Corrections & Rehabilitation,1237683,ASP-AVENAL STATE PRISON,12/31/2014,1 KINGS WAY P.O. BOX 8,AVENAL,California,93204,1653462.6,Prison/Incarceration,1987,,5090060.5,3767499.765,,244386.4,0%,0,394117265,,,"1 KINGS WAY P.O. BOX 8
AVENAL, California 93204
(35.975008, -120.115813)"
CDE,California Department of Education,1215007,CALIFORNIA SCHOOL FOR DEAF AND CALFORNIA SCHOOL FOR BLIND,12/31/2014,39350 Gallaudet Drive,Fremont,California,94538,549232,Other,1978,,4606209.4,143944.3902,,39681.3,0%,0,30110827.3,,,"39350 Gallaudet Drive
Fremont, California 94538
(37.558921, -121.965575)"
CDE,California Department of Education,1215006,California School for the Deaf-Riverside,12/31/2014,3044   HORACE ST,RIVERSIDE,California,92506,389390,Other,1951,,3162353.8,,,35755.3,0%,0,,,Gold,"3044 HORACE ST
RIVERSIDE, California 92506
(33.943822, -117.378857)"
CDE,California Department of Education,1215004,Diagnostic Center-Central California,12/31/2014,1818 West Ashlan Avenue,Fresno,California,93705,37748,Office,1968,,209957.9,3021.070037,,3036.4,0%,0,1018483.4,97,,"1818 West Ashlan Avenue
Fresno, California 93705
(36.793851, -119.831304)"
CDE,California Department of Education,1215005,Diagnostic Center-Southern California,12/31/2014,4339   STATE UNIVERSITY DR,LOS ANGELES,California,90032,60000,Office,1960,,619958.4,25497.4647,,3385.7,0%,0,4665044.9,41,,"4339 STATE UNIVERSITY DR
LOS ANGELES, California 90032
(34.06126, -118.173845)"
CDFA,California Department of Food and Agriculture,3926808,San Bernadino Veterinary Laboratory,12/31/2014,105 West Central Avenue,San Bernadino,California,92408,1700,Other,1981,,,,,379.6,,,,,,"105 West Central Avenue
San Bernadino, California 92408
(34.086057, -117.286358)"
CDFA,California Department of Food and Agriculture,1267892,REDWOOD AGRICULTURE INSPECTION STATION,12/31/2014,U.S. Highway 199,CRESCENT CITY,California,97534,480,Other,1949,,,,,1921.9,,,,,,"U.S. Highway 199
CRESCENT CITY, California 97534
"
CDFA,California Department of Food and Agriculture,1541647,TRUCKEE AGRIC INSPECTION STATION - NEW,12/31/2014,Union Mills/Pedestal/I80,Truckee,California,96161,1308,Other - Public Services,2007,,,,,4149,,,,,,"Union Mills/Pedestal/I80
Truckee, California 96161
"
CDFA,California Department of Food and Agriculture,1267876,SMITH RIVER AGRICULTURE INSPECTION STATION,12/31/2014,17200 Highway 101 North,SMITH RIVER,California,95567,550,Other,1937,,11365.4,,,1045.3,0%,0,38778.9,,,"17200 Highway 101 North
SMITH RIVER, California 95567
"
CDFA,California Department of Food and Agriculture,1267862,VIDAL AGRICULTURE INSPECTION STATION,12/31/2014,HWY 62 6 MI NORTH OF VIDAL,VIDAL,California,92280,8880,Other,1998,,54042.3,,,4121.7,0%,0,184392.3,,,"HWY 62 6 MI NORTH OF VIDAL
VIDAL, California 92280
"
CDFA,California Department of Food and Agriculture,1267856,HORNBROOK AGRICULTURE INSPECTION STATION,12/31/2014,14601 N INTERSTATE 5,HORNBROOK,California,96044,784,Other,1950,,76684.9,,,149.8,0%,0,261649,,,"14601 N INTERSTATE 5
HORNBROOK, California 96044
"
CDFA,California Department of Food and Agriculture,3248660,GLASSY WINGED SHARSHOOTER PROJECT,12/31/2014,13720 Rock Pile Road,Arvin,California,93203,,Other,1900,,100874.1,,,4639.7,0%,0,344182.5,,,"13720 Rock Pile Road
Arvin, California 93203
(35.229344, -118.788197)"
CDFA,California Department of Food and Agriculture,1267854,BLYTHE AGRICULTURE INSPECTION STATION,12/31/2014,7116 East Interstate 10,BLYTHE,California,92226,620,Other,1938,,89285.5,,,132.8,0%,0,304642.1,,,"7116 East Interstate 10
BLYTHE, California 92226
"
CDFA,California Department of Food and Agriculture,1267880,ALTURAS AGRICULTURE INSPECTION STATION,12/31/2014,HCO-1 BOX 11200,ALTURAS,California,96101,439,Other,1956,,6071.3,,,132.6,0%,0,20715.2,,,"HCO-1 BOX 11200
ALTURAS, California 96101
"
CDFA,California Department of Food and Agriculture,1267898,YERMO AGRICULTURE INSPECTION STATION,12/31/2014,P.O. BOX 518,YERMO,California,92398,1730,Other,1999,,117480.6,,,5040.1,0%,0,400843.8,,,"P.O. BOX 518
YERMO, California 92398
"
CDFA,California Department of Food and Agriculture,1267894,MEYERS AGRICULTURE INSPECTION STATION,12/31/2014,U.S. Highway 50,TAHOE PARADISE,California,95703,439,Other,1951,,42053,,,624.5,0%,0,143484.8,,,"U.S. Highway 50
TAHOE PARADISE, California 95703
"
CDFA,California Department of Food and Agriculture,1267878,MEADOWVIEW,12/31/2014,3288-3294 MEADOWVIEW ROAD,SACRAMENTO,California,95832,101238,Other,1979,,5182755.1,,,14040.7,0%,0,,,,"3288-3294 MEADOWVIEW ROAD
SACRAMENTO, California 95832
"
CDFA,California Department of Food and Agriculture,3926816,Turlock Veterinary Laboratory,12/31/2014,Corner of Fulkerth and Soderque,Turlock,California,95380,2765,Other,1958,,116036.2,5968.999741,,1002.1,0%,0,992815.6,,,"Corner of Fulkerth and Soderque
Turlock, California 95380
"
CDFA,California Department of Food and Agriculture,1267882,LONG VALLEY AGRICULTURE INSPECTION STATION,12/31/2014,"STAR RTE. 1, BOX 4",CHILCOOT,California,96105,600,Other,1948,,46076.2,,,1466.5,0%,0,157211.9,,,"STAR RTE. 1, BOX 4
CHILCOOT, California 96105
"
CDFA,California Department of Food and Agriculture,1267866,TOPAZ AGRICULTURE INSPECTION STATION,12/31/2014,120117 US HWY 395,TOPAZ,California,96133,351,Other,1956,,15022.4,,,1041.4,0%,0,51256.5,,,"120117 US HWY 395
TOPAZ, California 96133
(38.685235, -119.548467)"
CDFA,California Department of Food and Agriculture,1267890,NEEDLES AGRICULTURE INSPECTION STATION,12/31/2014,P.O. BOX 813,NEEDLES,California,92363,497,Other,1998,,150836,,,10615,0%,0,514652.6,,,"P.O. BOX 813
NEEDLES, California 92363
"
CDFA,California Department of Food and Agriculture,1267872,TULELAKE AGRICULTURE INSPECTION STATION,12/31/2014,"HC 2, BOX 900",CANBY,California,96015,2902,Other,1948,,,,,1049,,,,,,"HC 2, BOX 900
CANBY, California 96015
"
CDFA,California Department of Food and Agriculture,1267858,BANNING FRUIT and VEGETABLE QC INSPECT,12/31/2014,47244 HIGHWAY 10,BANNING,California,92220,251,Other,1900,,,,,,,,,,,"47244 HIGHWAY 10
BANNING, California 92220
"
CDFA,California Department of Food and Agriculture,1267896,WINTERHAVEN AGRICULTURE INSPECTION STATION,12/31/2014,3510 W INTERSTATE 8,WINTERHAVEN,California,92283,1719,Other,2001,,59115.5,,,1991.6,0%,0,201702,,,"3510 W INTERSTATE 8
WINTERHAVEN, California 92283
"
CDFA,California Department of Food and Agriculture,1267874,WHEELER RIDGE,12/31/2014,INTERSTATE 5,WHEELER RIDGE,California,93203,375,Office,1961,,4325.5,,,,0%,0,14758.6,,,"INTERSTATE 5
WHEELER RIDGE, California 93203
"
CDFA,California Department of Food and Agriculture,1267864,BENTON AGRICULTURE INSPECTION STATION,12/31/2014,"HC 72, BOX 27211",BENTON,California,93512,3814,Other,1950,,42366.6,,,1836.1,0%,0,144554.8,,,"HC 72, BOX 27211
BENTON, California 93512
"
CDFA,California Department of Food and Agriculture,1267884,DORRIS AGRICULTURE INSPECTION STATION,12/31/2014,P.O. BOX 826,DORRIS,California,96023,722,Other,1939,,,,,1581.9,,,,,,"P.O. BOX 826
DORRIS, California 96023
"
CDFA,California Department of Food and Agriculture,1267868,TRUCKEE AGRIC. INSPECTION STATION - OLD,12/31/2014,12750 INTERSTATE 80,TRUCKEE,California,96161,567,Other,1951,,,,,,,,,,,"12750 INTERSTATE 80
TRUCKEE, California 96161
"
CDFW,California Department of Fish and Wildlife,1743172,CANTARA/NEY SPRINGS WA,12/31/2014,4350 Upper Soda Rd,Dunsmuir,California,96025,100,Other,1900,,3821.5,,,,0%,0,13039,,,"4350 Upper Soda Rd
Dunsmuir, California 96025
(41.221634, -122.277488)"
CDFW,California Department of Fish and Wildlife,1382293,EDEN LANDING ER,12/31/2014,30500 VEASY ST,UNION CITY,California,94587,2,Other - Public Services,1900,,45.8,,,,0%,0,156.4,,,"30500 VEASY ST
UNION CITY, California 94587
"
CDFW,California Department of Fish and Wildlife,1382307,SHASTA VALLEY WILDLIFE AREA,12/31/2014,1724 Ball Mountain Rd,MONTAGUE,California,96064,27372,Other,1900,,54565.7,,,101.2,0%,0,186178.2,,,"1724 Ball Mountain Rd
MONTAGUE, California 96064
(41.769738, -122.112171)"
CDFW,California Department of Fish and Wildlife,1382333,Mt WHITNEY FH,12/31/2014,FISH HATCHERY RD,INDEPENDENCE,California,93526,1170,Other,1900,,31267.4,,,,0%,0,106684.5,,,"FISH HATCHERY RD
INDEPENDENCE, California 93526
"
CDFW,California Department of Fish and Wildlife,1404746,DARRAH SPRINGS FH,12/31/2014,29661 Wildcat Road,PAYNES CREEK,California,96075,47832,Other,1900,,13919.1,,,864.8,0%,0,47491.9,,,"29661 Wildcat Road
PAYNES CREEK, California 96075
(40.424428, -121.986958)"
CDFW,California Department of Fish and Wildlife,1733678,RANCHO JAMUL ER,12/31/2014,14555 Highway 94 A,Jamul,California,91935,11197,Mixed Use Property,1900,,36835.8,,,3818,0%,0,125683.6,,,"14555 Highway 94 A
Jamul, California 91935
(32.684417, -116.846589)"
CDFW,California Department of Fish and Wildlife,1545107,YOLO BYPASS WA,12/31/2014,45211 COUNTY RD 32B,DAVIS,California,95618,44544,Other,1997,,896163.9,4114.377548,,75.7,0%,0,3469149.5,,,"45211 COUNTY RD 32B
DAVIS, California 95618
(38.557295, -121.673473)"
CDFW,California Department of Fish and Wildlife,1382341,IRON GATE FISH HATCHERY,12/31/2014,8638 Lakeview Rd,HORNBROOK,California,96044,2,Other,1900,,294300.5,,,253.2,0%,0,1004153.3,,,"8638 Lakeview Rd
HORNBROOK, California 96044
(41.944181, -122.41678)"
CDFW,California Department of Fish and Wildlife,1382339,GRAY LODGE WA,12/31/2014,RUTHERFORD RD,GRIDLEY,California,95948,34089,Other,1977,,825460.9,,,636.5,0%,0,2816472.9,,,"RUTHERFORD RD
GRIDLEY, California 95948
"
CDFW,California Department of Fish and Wildlife,1553851,WOODBRIDGE ER,12/31/2014,VAN EXEL RD,LODI,California,95240,2264,Other,1900,,4727.2,,,,0%,0,16129.3,,,"VAN EXEL RD
LODI, California 95240
"
CDFW,California Department of Fish and Wildlife,1553821,NORTH GRASSLANDS WA,12/31/2014,LANDER AVE,GUSTINE,California,95322,17433,Other,1990,,242637.1,,,163.9,0%,0,827878,,,"LANDER AVE
GUSTINE, California 95322
"
CDFW,California Department of Fish and Wildlife,1382345,BLACK ROCK SPRINGS FH,12/31/2014,BLACK ROCK SPRINGS RD,INDEPENDENCE,California,93526,6601,Other,1900,,37287.9,,,182.6,0%,0,127226.4,,,"BLACK ROCK SPRINGS RD
INDEPENDENCE, California 93526
"
CDFW,California Department of Fish and Wildlife,1382375,LAKE EARL WILDLIFE AREA,12/31/2014,5900-6600 Lower Lake Rd,CRESCENT CITY,California,95531,23414,Other,1900,,36427.7,,,62.9,0%,0,124291.4,,,"5900-6600 Lower Lake Rd
CRESCENT CITY, California 95531
"
CDFW,California Department of Fish and Wildlife,1382291,OROVILLE WA,12/31/2014,ORO DAM BLVD WES BHND  FRMR SMITHS MKT,OROVILLE,California,95965,7560,Other,1900,,18286.8,,,55,0%,0,62394.4,,,"ORO DAM BLVD WES BHND FRMR SMITHS MKT
OROVILLE, California 95965
"
CDFW,California Department of Fish and Wildlife,1382319,THERMALITO ANNEX,12/31/2014,4700 HIGHWAY 99,OROVILLE,California,95965,400,Other,1900,,,,,,,,,,,"4700 HIGHWAY 99
OROVILLE, California 95965
"
CDFW,California Department of Fish and Wildlife,1382289,KERN RIVER FH,12/31/2014,14400 SIERRA WAY,KERNVILLE,California,93238,12824,Other,1950,,38060.9,,,280.8,0%,0,129863.9,,,"14400 SIERRA WAY
KERNVILLE, California 93238
(35.768805, -118.429167)"
CDFW,California Department of Fish and Wildlife,1382371,ELKHORN SLOUGH ER,12/31/2014,1454 ELKHORN RD,WATSONVILLE,California,95076,19095,Other,1980,,124777.3,,,587.6,0%,0,425740.1,,,"1454 ELKHORN RD
WATSONVILLE, California 95076
(36.83676, -121.731946)"
CDFW,California Department of Fish and Wildlife,1382317,SLINKARD/LITTLE ANTELOPE WA,12/31/2014,604 Mill Canyon Road,COLEVILLE,California,96107,17356,Other - Public Services,1900,,13896.6,,,250.3,0%,0,47415.3,,,"604 Mill Canyon Road
COLEVILLE, California 96107
"
CDFW,California Department of Fish and Wildlife,1382357,TUOLUMNE RIVER RESTORATION CENTER,12/31/2014,737 Old La Grange Rd,La Grange,California,95329,7740,Other,1999,,67677.1,,,107.5,0%,0,230914.2,,,"737 Old La Grange Rd
La Grange, California 95329
"
CDFW,California Department of Fish and Wildlife,1382313,MOJAVE FISH HATCHERY,12/31/2014,12550 JACARANDA AVE,VICTORVILLE,California,92395,20993,Other - Public Services,1900,,184628.2,2910.816458,,3334.9,0%,0,921033.1,,,"12550 JACARANDA AVE
VICTORVILLE, California 92395
(34.478891, -117.26296)"
CDFW,California Department of Fish and Wildlife,1382286,FISH SPRINGS FH,12/31/2014,801-803 FISH SPGS,BIG PINE,California,93513,14542,Other,1900,,490817.9,,,2338.9,0%,0,1674670.9,,,"801-803 FISH SPGS
BIG PINE, California 93513
"
CDFW,California Department of Fish and Wildlife,1536711,R3 - BAY DELTA HQ'S,12/31/2014,7329 SILVERADO TRAIL,NAPA,California,94558,35398,Office,1943,,183024,,,378.6,0%,0,624477.9,99,,"7329 SILVERADO TRAIL
NAPA, California 94558
(38.441201, -122.351979)"
CDFW,California Department of Fish and Wildlife,1382365,BUTTE VALLEY WILDLIFE AREA,12/31/2014,Meiss Lake,MACDOEL,California,96058,26798,Other,1930,,346387.7,,,401.4,0%,0,1181874.9,,,"Meiss Lake
MACDOEL, California 96058
"
CDFW,California Department of Fish and Wildlife,1560627,PALO VERDE ER,12/31/2014,17041 S LOVEKIN BLVD,BLYTHE,California,92225,950,Office,1900,,290764.6,,,,0%,0,992089,,,"17041 S LOVEKIN BLVD
BLYTHE, California 92225
(33.580924, -114.604854)"
CDFW,California Department of Fish and Wildlife,1382305,PETALUMA MARSH WA,12/31/2014,2 DAYS ISLAND RD,NOVATO,California,94947,2,Other,1980,,11048.5,,,316.3,0%,0,37697.4,,,"2 DAYS ISLAND RD
NOVATO, California 94947
(38.099649, -122.491952)"
CDFW,California Department of Fish and Wildlife,1382303,MOUNT SHASTA FISH HATCHERY,12/31/2014,3 N Old Stage Rd,Mount Shasta,California,96067,36410,Other,1900,,58542.4,,,959.8,0%,0,199746.7,,,"3 N Old Stage Rd
Mount Shasta, California 96067
(41.308967, -122.326574)"
CDFW,California Department of Fish and Wildlife,1534797,BUTTONWILLOW ER,12/31/2014,1,WASCO,California,93280,100,Office,1900,,2383.8,,,,0%,0,8133.6,,,"1
WASCO, California 93280
"
CDFW,California Department of Fish and Wildlife,1382367,CARRIZO PLAINS ER,12/31/2014,SW 8 32 19 LOC 11611,California Valley,California,93453,7200,Other,1900,,36062.3,,,187.8,0%,0,123044.5,,,"SW 8 32 19 LOC 11611
California Valley, California 93453
"
CDFW,California Department of Fish and Wildlife,3983194,BATTLE CREEK 2,12/31/2014,Spring Branch Rd,Cottonwood,California,96022,1000,Other - Lodging/Residential,1910,,2361.5,,,,0%,0,8057.4,,,"Spring Branch Rd
Cottonwood, California 96022
"
CDFW,California Department of Fish and Wildlife,2861919,SAN JOAQUIN RIVER ER,12/31/2014,2020 E Birkhead Ave,Fresno,California,93720,6612,Other,1985,,443.9,,,71.4,0%,0,1514.5,,,"2020 E Birkhead Ave
Fresno, California 93720
(36.925228, -119.748198)"
CDFW,California Department of Fish and Wildlife,1553729,SUTTER BYPASS WA,12/31/2014,SCHLAG RD,YUBA CITY,California,95993,240,Other,1900,,781.2,,,,0%,0,2665.4,,,"SCHLAG RD
YUBA CITY, California 95993
"
CDFW,California Department of Fish and Wildlife,1382337,FILLMORE FH,12/31/2014,612  E TELEGRAPH RD,FILLMORE,California,93015,21183,Other,1960,,2292139.6,4261.093684,,1308.4,0%,0,8246890.5,,,"612 E TELEGRAPH RD
FILLMORE, California 93015
(34.395553, -118.884214)"
CDFW,California Department of Fish and Wildlife,1553414,DEER CREEK FA,12/31/2014,VINA RD,VINA,California,96092,100,Other,1900,,7918.9,,,,0%,0,27019.4,,,"VINA RD
VINA, California 96092
"
CDFW,California Department of Fish and Wildlife,1382377,TEHAMA WA,12/31/2014,HWY 36 AT PLUM,PAYNES CREEK,California,96075,6131,Other,1900,,12155.7,,,1701.3,0%,0,41475.3,,,"HWY 36 AT PLUM
PAYNES CREEK, California 96075
"
CDFW,California Department of Fish and Wildlife,1382779,BATTLE CREEK WILDLIFE AREA,12/31/2014,20547 JELLYS FERRY RD,ANDERSON,California,96007,8380,Office,1990,,8647.7,,,153.8,0%,0,29506.1,100,,"20547 JELLYS FERRY RD
ANDERSON, California 96007
(40.390504, -122.177931)"
CDFW,California Department of Fish and Wildlife,1540811,BRIDGE ARBOR FA,12/31/2014,HUNTERS PT UPPER LAKE,UPPER LAKE,California,95485,200,Other,1900,,709.9,,,,0%,0,2422.2,,,"HUNTERS PT UPPER LAKE
UPPER LAKE, California 95485
"
CDFW,California Department of Fish and Wildlife,3963959,MOUTH OF COTTONWOOD CREEK,12/31/2014,Confluence of Cottonwood Creek &&,Cottonwood,California,96022,600,Other - Public Services,1950,,,,,11,,,,,,"Confluence of Cottonwood Creek &amp;&amp;
Cottonwood, California 96022
"
CDFW,California Department of Fish and Wildlife,1533362,MARINE WILDLIFE VET CARE & RESEARCH CENTER,12/31/2014,1451 Shaffer Road,Santa Cruz,California,95060,10000,Office,1900,,354275.9,,,188.5,0%,0,1208789.6,1,,"1451 Shaffer Road
Santa Cruz, California 95060
(36.960476, -122.06207)"
CDFW,California Department of Fish and Wildlife,1733184,CRESTRIDGE ER,12/31/2014,615 La Cresta Blvd,El Cajon,California,92021,,Other,1900,,,,,,,,,,,"615 La Cresta Blvd
El Cajon, California 92021
(32.822353, -116.860257)"
CDFW,California Department of Fish and Wildlife,1744838,TRINITY RIVER FISH HATCHERY,12/31/2014,Rush Creek Rd,Lewiston,California,96052,100,Other,1900,,470894.7,,,347.7,0%,0,1606692.9,,,"Rush Creek Rd
Lewiston, California 96052
"
CDFW,California Department of Fish and Wildlife,2829203,HOLLENBECK CANYON WA,12/31/2014,HWY 94 N 1.5E Honey SP D,Jamul,California,91935,2,Office,1900,,10489.8,,,17.3,0%,0,35791.3,,,"HWY 94 N 1.5E Honey SP D
Jamul, California 91935
"
CDFW,California Department of Fish and Wildlife,2039286,PLEASANT VALLEY ER,12/31/2014,GUIJARREL HILLS,Coalinga,California,93210,100,Other,1900,,,,,,,,,,,"GUIJARREL HILLS
Coalinga, California 93210
"
CDFW,California Department of Fish and Wildlife,1382311,FILLMORE FH3,12/31/2014,"RTE 5, 50 MI S OF TELEGRAPH",FILLMORE,California,93015,1936,Other,1900,,20129,,,,0%,0,68680.2,,,"RTE 5, 50 MI S OF TELEGRAPH
FILLMORE, California 93015
"
